latitude,longitude
42.35006296,-71.08909576
42.32940441,-71.06046918
42.31028008,-71.08201291
42.31328218,-71.08939347
42.26740508,-71.09433928
42.28069502,-71.15816896
42.31867495,-71.05672973
42.32648522,-71.06229832
42.33318627,-71.08825119
42.31389926,-71.08888902
42.32132211,-71.06628174
42.32921217,-71.05269815
42.27005408,-71.09377876
42.29988086,-71.05872723
42.34272342,-71.0569532
42.33946316,-71.06413518
42.36422485,-71.02899713
42.36822708,-71.05666159
42.36639522,-71.06770218
42.28768807,-71.09386923
42.31956758,-71.09827276
42.31046661,-71.07898652
42.35972832,-71.05365241
42.31823516,-71.05164688
42.34808767,-71.06917256
42.27096204,-71.08539145
42.28093769,-71.08506095
42.27615439,-71.07462889
42.26834929,-71.09540874
42.33396461,-71.07646093
42.37658193,-71.03437428
42.35164318,-71.14297732
42.29863416,-71.06063601
42.34013538,-71.16068682
42.34996583,-71.0928648
42.3722428,-71.06050351
42.28616314,-71.15487318
42.28931227,-71.06651947
42.38029129,-71.06037099
42.30242874,-71.12560101
42.35704619,-71.05133815
42.30499575,-71.07530198
42.28381958,-71.11277097
42.3178423,-71.06692828
42.35545446,-71.05802936
42.316062,-71.06618116
42.33078115,-71.06153216
42.28916202,-71.07341802
42.30676366,-71.08738205
42.3021145,-71.0775819
42.3840468,-71.07425515
42.30744712,-71.11934157
42.35072416,-71.09313427
42.30625992,-71.06700613
42.31776993,-71.06420772
42.38965144,-70.99752334
42.36431821,-71.05836716
42.32859188,-71.05629205
42.27725437,-71.09357489
42.34300438,-71.06249251
42.35044927,-71.05661277
42.27930447,-71.09299765
42.27122459,-71.09240363
42.31001358,-71.10400562
42.31956758,-71.09827276
42.30492594,-71.06709865
42.3347837,-71.03538772
42.35708763,-71.07302537
42.33385509,-71.0532917
42.39084,-71.00168914
42.31200731,-71.06932863
42.29773675,-71.07266645
42.34284918,-71.08502585
42.3826004,-71.03885189
42.34729219,-71.07351817
42.3572972,-71.07293859
42.34159738,-71.08333416
42.29995045,-71.11355122
42.31338542,-71.09505632
42.34015148,-71.05708246
42.30553006,-71.06995035
42.35068682,-71.07519978
42.27721033,-71.11585539
42.26467138,-71.12127952
42.32857146,-71.0858648
42.3581862,-71.05189515
42.27382921,-71.07015356
42.28683689,-71.10825784
42.34863241,-71.06553747
42.318426,-71.06828595
42.34858619,-71.10688625
42.29948886,-71.05833781
42.34404274,-71.06205809
42.35755019,-71.05134113
42.34884391,-71.09158113
42.35190989,-71.11045284
42.35190989,-71.11045284
42.33078115,-71.06153216
42.33203914,-71.11208227
42.2983486,-71.11580955
42.37375318,-71.0692392
42.29342608,-71.04841412
42.36319984,-71.12977673
42.35080868,-71.13614068
42.35033464,-71.08470876
42.3561752,-71.14909672
42.35627997,-71.06223732
42.25847989,-71.14020126
42.35999781,-71.07199221
42.27238246,-71.09372898
42.25804896,-71.16110143
42.3309456,-71.0642982
42.36431821,-71.05836716
42.30878311,-71.12133631
42.32092104,-71.04281134
42.35668919,-71.05076314
42.30878311,-71.12133631
42.34927876,-71.13719758
42.27449145,-71.11988858
42.36822708,-71.05666159
42.26873964,-71.14896338
42.29539562,-71.07911308
42.27256428,-71.06796618
42.34931029,-71.04096229
42.3411312,-71.05631879
42.35604619,-71.1313217
42.29588531,-71.08773855
42.33798117,-71.10830027
42.33619278,-71.07737335
42.34826818,-71.04313312
42.27603873,-71.08133146
42.35755019,-71.05134113
42.30615794,-71.10272422
42.29086865,-71.08283933
42.2354439,-71.12531451
42.352466,-71.08353844
42.33337221,-71.09285914
42.3632732,-71.05702415
42.32709687,-71.05253559
42.34338633,-71.05370118
42.34958858,-71.10396652
42.34884748,-71.09043921
42.34398482,-71.10000725
42.35921174,-71.05463244
42.32815996,-71.09698981
42.33119415,-71.07700218
42.32289445,-71.07667081
42.31600847,-71.05961669
42.29674609,-71.14583436
42.30498024,-71.12470094
42.34368644,-71.0881531
42.34792113,-71.09779291
42.3588783,-71.05680381
42.31639058,-71.08290099
42.35755019,-71.05134113
42.29402307,-71.0800982
42.34759276,-71.08565528
42.2959393,-71.08436295
42.34594474,-71.03981528
42.32630647,-71.04871004
42.30753562,-71.086242
42.35863349,-71.0578216
42.32107682,-71.06203634
42.38752794,-71.07870781
42.34663583,-71.06456486
42.35704619,-71.05133815
42.34718616,-71.08524215
42.36111621,-71.07234966
42.35883062,-71.123936
42.32102719,-71.11657758
42.30999134,-71.07267708
42.31265112,-71.12271128
42.28653973,-71.06409384
42.29933428,-71.08644032
42.29675165,-71.0805985
42.30233264,-71.08438588
42.29991779,-71.06554046
42.3484675,-71.09828364
42.32803619,-71.06136685
42.30237726,-71.07289697
42.27106934,-71.10333992
42.33119415,-71.07481518
42.31235506,-71.07348554
42.30545103,-71.08057209
42.3525642,-71.06019906
42.38589926,-71.00892833
42.33627617,-71.10999125
42.2932241,-71.08861619
42.30340674,-71.08526661
42.29394328,-71.12014197
42.28010263,-71.05464521
42.31138549,-71.08113966
42.28233549,-71.09960853
42.29375537,-71.08936318
42.28889768,-71.08747746
42.31905731,-71.07774774
42.28669845,-71.08611658
42.32483366,-71.06517631
42.3170691,-71.06520802
42.36251266,-71.14482428
42.38342018,-71.07579174
42.29341611,-71.08855284
42.34808112,-71.04038728
42.29868031,-71.08665733
42.29051244,-71.16809959
42.34919653,-71.13002632
42.27682387,-71.09309958
42.2924519,-71.07950036
42.28181792,-71.07600882
42.30501793,-71.07565453
42.38554483,-71.00364047
42.34878253,-71.08218766
42.27291236,-71.17097639
42.34841862,-71.10597604
42.35449015,-71.06369943
42.31159818,-71.08978653
42.35818621,-71.16176539
42.29812323,-71.08704846
42.28957837,-71.08519408
42.39148927,-71.01305605
42.32049912,-71.06150817
42.30615917,-71.07791966
42.31334212,-71.12224331
42.25074891,-71.1309001
42.27039138,-71.1722264
42.31022711,-71.07233091
42.27992591,-71.06593414
42.28429864,-71.09154343
42.36023894,-71.05712857
42.29953749,-71.06488103
42.38091906,-71.0231138
42.321578,-71.050869
42.2518488,-71.12537466
42.38046025,-71.02436908
42.34884263,-71.09072105
42.34718689,-71.09854501
42.33946316,-71.06413518
42.33933765,-71.06420166
42.2947325,-71.06177114
42.34776118,-71.09795825
42.35226061,-71.05477134
42.30587178,-71.06829244
42.31532441,-71.08332568
42.32479886,-71.0753635
42.29083084,-71.0871941
42.368334,-71.12371934
42.34790191,-71.07873972
42.35251093,-71.06673208
42.30869396,-71.0829534
42.35695906,-71.05327519
42.29159716,-71.15738755
42.33728315,-71.06530718
42.29967244,-71.12075608
42.32925716,-71.05518302
42.36634976,-71.06837759
42.30554555,-71.07750381
42.32630154,-71.09794298
42.3294056,-71.05698389
42.33916129,-71.08050546
42.35212666,-71.12318752
42.35789121,-71.05132313
42.38398346,-71.07310607
42.29075193,-71.08649612
42.32251343,-71.10985948
42.30605327,-71.07892213
42.25847989,-71.14020126
42.25701043,-71.12382732
42.36047224,-71.05637244
42.26109455,-71.12583666
42.28357676,-71.07149255
42.314274,-71.046837
42.32351398,-71.07369706
42.2526102,-71.11833242
42.26688729,-71.12096836
42.30340986,-71.05628557
42.30545103,-71.08057209
42.33325835,-71.10956341
42.36037071,-71.07082217
42.29590043,-71.09220023
42.28987211,-71.08376967
42.32093443,-71.06191893
42.24711907,-71.12162008
42.35808619,-71.05167113
42.33946316,-71.06413518
42.28582529,-71.10996392
42.31283782,-71.07459621
42.28200184,-71.11883969
42.368334,-71.12371934
42.26720132,-71.12095146
42.30338495,-71.04816231
42.33169814,-71.06798157
42.38418114,-71.00403887
42.3411312,-71.05631879
42.32285434,-71.10125872
42.32712636,-71.05810784
42.29328511,-71.14225214
42.33536351,-71.06484957
42.33802915,-71.01337103
42.32264561,-71.1056576
42.37713485,-71.03914585
42.33119415,-71.07700218
42.33627617,-71.10999125
42.33627617,-71.10999125
42.36431821,-71.05836716
42.33595315,-71.08008211
42.29551315,-71.07210812
42.33380499,-71.04419081
42.37464955,-71.03324855
42.27284102,-71.14368335
42.3081438,-71.07015093
42.32684754,-71.05599554
42.2657416,-71.12110248
42.346949,-71.07964646
42.28925822,-71.06628218
42.31621229,-71.04857989
42.35745719,-71.1234933
42.35767966,-71.05440644
42.29112121,-71.12312991
42.28775109,-71.0465736
42.28987211,-71.08376967
42.34139827,-71.10750875
42.28936692,-71.08353509
42.27129075,-71.10467166
42.35051425,-71.08258802
42.27944014,-71.08106926
42.27137581,-71.07361075
42.38132153,-71.02661415
42.33627617,-71.10999125
42.33688867,-71.07738919
42.35015875,-71.0597332
42.29221624,-71.06503399
42.35183419,-71.11076425
42.33422616,-71.10491325
42.33422616,-71.10491325
42.34792113,-71.09779291
42.38347425,-71.07173519
42.30415116,-71.07912934
42.34824865,-71.10512945
42.2968682,-71.06701675
42.38248195,-71.07857483
42.33254716,-71.0721242
42.30788192,-71.07655816
42.3845684,-71.07347915
42.32262248,-71.0886701
42.34921597,-71.13002351
42.37335218,-71.061278
42.32586863,-71.08590525
42.32859271,-71.07505957
42.34879221,-71.09510166
42.36344257,-71.12672349
42.34922174,-71.09157917
42.29369132,-71.12040758
42.321578,-71.050869
42.31139015,-71.06284868
42.33718959,-71.15227465
42.32492305,-71.09825252
42.34689498,-71.14338277
42.32504039,-71.04888755
42.34880487,-71.09712067
42.33105485,-71.06476152
42.32615356,-71.07531359
42.28962039,-71.06833193
42.2820115,-71.05891534
42.33946316,-71.06413518
42.34122355,-71.08673679
42.34168207,-71.07589486
42.31802422,-71.08197369
42.3034122,-71.08427882
42.36958,-71.06433947
42.30545103,-71.08057209
42.25804896,-71.16110143
42.30231576,-71.12568317
42.28725062,-71.0906037
42.35462462,-71.05934253
42.30625992,-71.06700613
42.35745139,-71.05268347
42.3496967,-71.06363647
42.35258719,-71.05541814
42.3128465,-71.08973715
42.32857146,-71.0858648
42.30531314,-71.07908564
42.35085807,-71.08948367
42.37195523,-71.13251732
42.32903821,-71.05260249
42.35641916,-71.13838201
42.33808166,-71.0670739
42.29061523,-71.07331582
42.27978243,-71.06643516
42.33354816,-71.06390915
42.33288414,-71.08105019
42.28238912,-71.07011335
42.29298522,-71.07182955
42.31297489,-71.08848999
42.33930344,-71.08032038
42.33994115,-71.06387315
42.38671928,-71.01878724
42.34734819,-71.06446015
42.28648152,-71.13217823
42.32630647,-71.04871004
42.27857017,-71.05402637
42.30499937,-71.06135564
42.33826807,-71.10613267
42.3403205,-71.10991095
42.35755019,-71.05134113
42.37296724,-71.1283223
42.35256319,-71.14026606
42.31921663,-71.08347729
42.28769561,-71.05703895
42.32173373,-71.09846169
42.34884391,-71.09158113
42.30462234,-71.1146436
42.33295682,-71.10957702
42.31867678,-71.0588119
42.31357482,-71.08364455
42.28610238,-71.04330786
42.25800604,-71.16096258
42.31887259,-71.05960183
42.33546942,-71.08071948
42.35547514,-71.06051814
42.34381478,-71.14296264
42.32492305,-71.09825252
42.32266629,-71.04933841
42.35262988,-71.12835972
42.33203814,-71.07939319
42.31896705,-71.06968779
42.34625617,-71.10679427
42.33696715,-71.09365176
42.29876559,-71.06359678
42.31700915,-71.10435111
42.31107654,-71.08137534
42.35085807,-71.08948367
42.31151159,-71.10253472
42.33016641,-71.05695779
42.3314219,-71.09437514
42.29138123,-71.07434462
42.35123846,-71.04979414
42.33728315,-71.06530718
42.31151159,-71.10253472
42.28367414,-71.09175568
42.34751319,-71.10175727
42.35188642,-71.12126864
42.28917352,-71.05200271
42.37659523,-71.06587901
42.36112224,-71.06566713
42.33540515,-71.08757123
42.3280863,-71.06322566
42.30712555,-71.08233159
42.33537017,-71.06483817
42.36414367,-71.02485328
42.36784156,-71.11881218
42.27284102,-71.14368335
42.38258965,-71.0335772
42.36911769,-71.02807088
42.32856733,-71.11018638
42.34395525,-71.06594178
42.29849188,-71.07302573
42.3234096,-71.05681812
42.30062134,-71.05922441
42.3585102,-71.15841236
42.30945159,-71.10456417
42.26276499,-71.1245989
42.27809666,-71.07243184
42.36670154,-71.06790197
42.29604045,-71.11614716
42.29982664,-71.07836036
42.35316059,-71.06067846
42.28571535,-71.10991216
42.3355773,-71.03992531
42.30462287,-71.11600741
42.29122157,-71.05704533
42.29599254,-71.05322134
42.30490895,-71.06878406
42.31151159,-71.10253472
42.25398027,-71.12437439
42.31579611,-71.06639317
42.31334212,-71.12224331
42.32049912,-71.06150817
42.32492305,-71.09825252
42.28605757,-71.04570038
42.30506439,-71.08012495
42.33946316,-71.06413518
42.36111621,-71.07234966
42.27443202,-71.10913327
42.32412683,-71.07582315
42.32692846,-71.06695626
42.30504862,-71.05682409
42.378404,-71.0587003
42.34395525,-71.06594178
42.33355014,-71.07348518
42.31909622,-71.05674342
42.35028254,-71.09162933
42.34915419,-71.08864146
42.31330108,-71.07585614
42.36111621,-71.07234966
42.33078115,-71.06153216
42.26361714,-71.10271939
42.3608112,-71.05375115
42.2587487,-71.1225387
42.27681996,-71.17209086
42.37578337,-71.03195612
42.32840786,-71.07884368
42.35704619,-71.05133815
42.29061523,-71.07331582
42.39422928,-71.06740718
42.3561752,-71.14909672
42.3218359,-71.09496942
42.32138563,-71.05371372
42.35327847,-71.05697815
42.35083087,-71.07113895
42.35035875,-71.14785268
42.29863416,-71.06063601
42.33696715,-71.09365176
42.34734434,-71.08664091
42.33946316,-71.06413518
42.34873614,-71.07017476
42.35895143,-71.15737941
42.36054401,-71.13643755
42.33362614,-71.07336417
42.3716822,-71.06193787
42.29246102,-71.0455594
42.32815996,-71.09698981
42.31506945,-71.06078675
42.28548788,-71.08040702
42.3450969,-71.10438312
42.33022655,-71.04408271
42.33552741,-71.03128
42.33119415,-71.07481518
42.36404721,-71.07018318
42.38374926,-71.07677717
42.28162163,-71.07110739
42.32615356,-71.07531359
42.32411698,-71.08287212
42.27005408,-71.09377876
42.32259689,-71.08424628
42.32504876,-71.06915162
42.34080616,-71.07069418
42.33740616,-71.07799418
42.35818621,-71.16176539
42.31823516,-71.05164688
42.38616324,-71.00533303
42.34811805,-71.08813477
42.36384364,-71.05725937
42.36670154,-71.06790197
42.26767901,-71.09387824
42.32907156,-71.11087384
42.34873443,-71.1535279
42.26786379,-71.09460658
42.23844741,-71.1328047
42.27300296,-71.07733697
42.32600652,-71.07353291
42.27292036,-71.14370325
42.33603437,-71.02923352
42.26710199,-71.09492361
42.26753302,-71.09411825
42.30339472,-71.07854004
42.38393194,-71.02265623
42.32283112,-71.05230915
42.2788761,-71.11636503
42.2820115,-71.05891534
42.31844152,-71.05194204
42.33362614,-71.07336417
42.31383037,-71.0836854
42.29198008,-71.09591022
42.27033645,-71.12059293
42.33158386,-71.09572237
42.36244321,-71.0572832
42.34754011,-71.08025761
42.3211136,-71.07297297
42.35036812,-71.07506063
42.30225704,-71.0873716
42.30499575,-71.07530198
42.35798331,-71.05398529
42.34879221,-71.09510166
42.32926219,-71.06590123
42.34284896,-71.14131023
42.27772755,-71.13767805
42.35974461,-71.05824521
42.35066509,-71.05743161
42.32282357,-71.10072343
42.3524334,-71.08360504
42.31978752,-71.0708885
42.29716704,-71.0907166
42.28744377,-71.15268779
42.32237345,-71.06104527
42.31093549,-71.06656359
42.31627827,-71.07816261
42.26870338,-71.09361645
42.34011528,-71.05475668
42.28243529,-71.11495335
42.3161636,-71.09793747
42.35974461,-71.05824521
42.30028609,-71.10465427
42.31579611,-71.06639317
42.33882404,-71.0508282
42.34625454,-71.13561154
42.31048602,-71.1069985
42.31463542,-71.05683324
42.35428031,-71.07188363
42.34571033,-71.07518628
42.27340425,-71.09368557
42.33179648,-71.1130724
42.39302506,-71.00682012
42.32142749,-71.05238117
42.244687,-71.12242979
42.31144047,-71.10259917
42.28427328,-71.06472021
42.34832392,-71.0763925
42.33740616,-71.07799418
42.32049912,-71.06150817
42.33479658,-71.09502354
42.35363318,-71.11717029
42.34131977,-71.07204087
42.33862394,-71.09349949
42.34915419,-71.08864146
42.33391068,-71.09059245
42.33067162,-71.08316325
42.32962484,-71.08461529
42.26593109,-71.12106416
42.28660249,-71.09057633
42.3104729,-71.08185138
42.35055573,-71.13106155
42.30077687,-71.07282328
42.33605545,-71.15088629
42.31149147,-71.05289404
42.28158104,-71.08701123
42.35424623,-71.07696004
42.33447064,-71.04782463
42.34404274,-71.06205809
42.32138096,-71.0722009
42.33203814,-71.07939319
42.29810706,-71.06246102
42.38477718,-71.01260015
42.34888754,-71.16049111
42.31190267,-71.08073292
42.33119415,-71.07700218
42.30395428,-71.05924845
42.30823771,-71.08591293
42.31936757,-71.07518969
42.37779323,-71.06735689
42.32768543,-71.09566144
42.28774219,-71.10678133
42.38046025,-71.02436908
42.2980194,-71.13036002
42.3170691,-71.06520802
42.31061043,-71.08324764
42.3125604,-71.11415516
42.34284918,-71.08502585
42.38844526,-71.000408
42.31666661,-71.08796264
42.31303911,-71.08867995
42.33129948,-71.08051178
42.3843151,-71.02242256
42.2808545,-71.08458278
42.35460631,-71.07883837
42.32857146,-71.0858648
42.36251306,-71.06161521
42.33297523,-71.10131695
42.33826807,-71.10613267
42.30331548,-71.08552326
42.26207904,-71.1194889
42.34958858,-71.10396652
42.30604691,-71.09506836
42.3505502,-71.09399322
42.30712626,-71.07972431
42.28354929,-71.13124143
42.29641273,-71.14631307
42.28751495,-71.13177999
42.33009277,-71.05078774
42.32220423,-71.09262736
42.34464917,-71.0369571
42.2888987,-71.05303367
42.30344978,-71.0715395
42.34681217,-71.10466424
42.38600816,-71.07321531
42.26788321,-71.11426212
42.32109635,-71.05587561
42.2924519,-71.07950036
42.2872149,-71.09036718
42.35238395,-71.06453754
42.29276,-71.07880083
42.29939566,-71.07365336
42.33078115,-71.06153216
42.36154672,-71.14577056
42.39491246,-71.0104748
42.34657451,-71.09041388
42.32451306,-71.07452564
42.3090143,-71.12055011
42.3313449,-71.0937764
42.35700976,-71.06579601
42.32037661,-71.05286538
42.32950186,-71.09616506
42.3314219,-71.09437514
42.34996583,-71.0928648
42.28151177,-71.07744434
42.38584725,-71.07754918
42.33930344,-71.08032038
42.35251105,-71.0674938
42.31700117,-71.06502405
42.33740616,-71.07799418
42.32278324,-71.09181954
42.33679415,-71.09814424
42.33034452,-71.05695722
42.38134881,-71.0285825
42.27993803,-71.1188733
42.34317418,-71.0784732
42.25064847,-71.11702085
42.25847989,-71.14020126
42.3285742,-71.07927021
42.30313064,-71.07097443
42.31827041,-71.05892878
42.31076328,-71.06061483
42.28465054,-71.09143031
42.35051249,-71.06333555
42.33354816,-71.06390915
42.27443202,-71.10913327
42.34915419,-71.08864146
42.30862621,-71.07481155
42.31102162,-71.05765307
42.35012457,-71.09788803
42.32377412,-71.05527614
42.30386651,-71.05430551
42.35428633,-71.14175202
42.35035875,-71.14785268
42.34983862,-71.05837194
42.38310113,-71.07280167
42.25707875,-71.12010538
42.26758904,-71.15009237
42.36319984,-71.12977673
42.35574527,-71.0589065
42.35424623,-71.07696004
42.31564212,-71.06194513
42.32144612,-71.05203015
42.31219332,-71.04601734
42.35055084,-71.10270006
42.29221444,-71.07872485
42.35649134,-71.05411651
42.28492606,-71.11893929
42.32716811,-71.08727817
42.36500999,-71.12033737
42.36702167,-71.12497914
42.25844267,-71.11816159
42.38117553,-71.02216593
42.27862804,-71.1191203
42.34081388,-71.05391559
42.38117553,-71.02216593
42.37843923,-71.05294373
42.33495962,-71.04680569
42.3170691,-71.06520802
42.30005308,-71.04822214
42.32648522,-71.06229832
42.29218112,-71.08896413
42.36534481,-71.02111878
42.35212877,-71.14160968
42.35755019,-71.05134113
42.35482477,-71.07478996
42.354745,-71.05147238
42.28147581,-71.06073951
42.30200962,-71.06347118
42.27994619,-71.1371513
42.30832363,-71.08317651
42.29333455,-71.09000859
42.30984875,-71.07566795
42.26276499,-71.1245989
42.34916815,-71.08079724
42.30601871,-71.05878137
42.29490783,-71.08782042
42.28751751,-71.15203056
42.34692825,-71.13878414
42.36404721,-71.07018318
42.3280523,-71.06790177
42.27992591,-71.06593414
42.36244024,-71.05855396
42.3170691,-71.06520802
42.316737,-71.07677163
42.28774219,-71.10678133
42.35262988,-71.12835972
42.34916815,-71.08079724
42.31828377,-71.07782966
42.2830053,-71.08893378
42.29787807,-71.13030532
42.3041677,-71.05955874
42.29021229,-71.0715843
42.32720431,-71.07674115
42.32061298,-71.0535963
42.3216545,-71.11170585
42.38260003,-71.03691176
42.32132592,-71.09626004
42.34770218,-71.0786442
42.28464728,-71.08080722
42.37943624,-71.07105817
42.33254716,-71.0721242
42.35553901,-71.13275759
42.28690734,-71.12864239
42.33362614,-71.07336417
42.35085807,-71.08948367
42.3299523,-71.07874428
42.31144252,-71.05755809
42.30046657,-71.11469418
42.35044479,-71.07264227
42.2870049,-71.11046434
42.29810706,-71.06246102
42.34253492,-71.05706268
42.29956466,-71.11379188
42.31857358,-71.11647301
42.35015875,-71.0597332
42.33862394,-71.09349949
42.31703539,-71.10489438
42.26096665,-71.1469929
42.32291575,-71.10305552
42.28531094,-71.1631426
42.28006471,-71.08850623
42.2820403,-71.15775272
42.28517919,-71.12609977
42.31785775,-71.06413838
42.2842898,-71.08108615
42.321578,-71.050869
42.28158104,-71.08701123
42.3572972,-71.07293859
42.29995045,-71.11355122
42.35703212,-71.05067456
42.33075173,-71.08306984
42.31048602,-71.1069985
42.37816334,-71.02918546
42.25847989,-71.14020126
42.34184012,-71.0554975
42.28551859,-71.15602338
42.32249515,-71.10672829
42.30536612,-71.0732668
42.31134168,-71.06990081
42.33798117,-71.10830027
42.3061143,-71.08139072
42.28104531,-71.07208005
42.29674609,-71.14583436
42.37425388,-71.03669024
42.37333727,-71.03903959
42.31867495,-71.05672973
42.38046025,-71.02436908
42.33718959,-71.15227465
42.29175733,-71.07717349
42.35122019,-71.09310822
42.31644303,-71.06764186
42.31692979,-71.07805571
42.33479658,-71.09502354
42.30697461,-71.0768184
42.29948906,-71.11384443
42.29490783,-71.08782042
42.3777739,-71.02857073
42.38467368,-71.01285667
42.33279676,-71.05121707
42.35096586,-71.07410284
42.3395996,-71.09056836
42.27589303,-71.07389583
42.30229395,-71.06022827
42.30676366,-71.08738205
42.35755019,-71.05134113
42.33362614,-71.07336417
42.33362614,-71.07336417
42.27993803,-71.1188733
42.32073413,-71.05676416
42.35310425,-71.13865567
42.35767421,-71.12031128
42.33254716,-71.0721242
42.33513752,-71.05520076
42.31828938,-71.08180173
42.30604707,-71.07820885
42.3726903,-71.06844427
42.29673974,-71.06975561
42.30749958,-71.06873475
42.28418192,-71.06101547
42.3027181,-71.11776329
42.38758092,-71.00388769
42.38881174,-71.07151876
42.27145804,-71.1727024
42.29640288,-71.08046473
42.38987021,-71.01436604
42.34503071,-71.09609647
42.27026352,-71.1205546
42.35190898,-71.07067559
42.38238104,-71.07166353
42.29553863,-71.15758674
42.34790191,-71.07873972
42.35999781,-71.07199221
42.3236961,-71.08259944
42.34921597,-71.13002351
42.36405302,-71.1193158
42.26420636,-71.15387258
42.33320954,-71.08586022
42.33910162,-71.09231205
42.31931067,-71.04972382
42.33362614,-71.07336417
42.29790867,-71.04946915
42.25874634,-71.11798331
42.34141436,-71.15544408
42.31637212,-71.08284421
42.35675019,-71.05780597
42.3505502,-71.09399322
42.3632732,-71.05702415
42.30640934,-71.05370945
42.28777105,-71.04302112
42.34793318,-71.09028623
42.35171705,-71.07813283
42.32847019,-71.10732317
42.30340674,-71.08526661
42.3395274,-71.10830524
42.32987251,-71.11219033
42.31637212,-71.08284421
42.30961608,-71.10439409
42.38029802,-71.03064309
42.36105493,-71.06187652
42.36211116,-71.06385372
42.34863439,-71.1401998
42.3216327,-71.05679521
42.32571503,-71.08789918
42.25398027,-71.12437439
42.35699456,-71.05873777
42.37686336,-71.03366587
42.31803534,-71.08251196
42.27164636,-71.07888727
42.31462345,-71.08831871
42.29490783,-71.08782042
42.29812323,-71.08704846
42.28401205,-71.04390513
42.29390678,-71.07191375
42.33724743,-71.05538551
42.3314219,-71.09437514
42.27855965,-71.0786957
42.28429864,-71.09154343
42.3453008,-71.10054659
42.30487027,-71.0834727
42.32815996,-71.09698981
42.30878311,-71.12133631
42.33994115,-71.06387315
42.38358492,-71.07536138
42.34455718,-71.07687813
42.36244321,-71.0572832
42.34464937,-71.03606582
42.33358261,-71.08433215
42.31315081,-71.08949213
42.31817949,-71.08185658
42.31850428,-71.08169495
42.34220582,-71.1541127
42.36465021,-71.05943215
42.3536972,-71.08157719
42.34523257,-71.08673036
42.34915419,-71.08864146
42.36410528,-71.13771035
42.33540515,-71.08757123
42.29261729,-71.07745767
42.33696715,-71.09365176
42.34131977,-71.07204087
42.39453697,-71.01078222
42.2518488,-71.12537466
42.34569662,-71.10461668
42.30127145,-71.07204196
42.34140728,-71.08283017
42.28210367,-71.0864932
42.28260973,-71.05571433
42.23545421,-71.12538997
42.28465317,-71.16385364
42.30763876,-71.08902773
42.31744392,-71.04110909
42.34663583,-71.06456486
42.31135492,-71.07023491
42.2860962,-71.09604821
42.32861314,-71.08274164
42.35553901,-71.13275759
42.30818203,-71.0851849
42.2820115,-71.05891534
42.29076268,-71.05664262
42.31647701,-71.11374705
42.34888754,-71.16049111
42.32168655,-71.08188294
42.34531672,-71.06351152
42.35085807,-71.08948367
42.36302474,-71.05993042
42.2658246,-71.11816186
42.38722074,-71.00497919
42.34519953,-71.09544795
42.38669724,-71.00684902
42.35098407,-71.11388909
42.24806248,-71.11648423
42.28677173,-71.0954027
42.30538115,-71.08527061
42.28260282,-71.11473779
42.34916815,-71.08079724
42.32949113,-71.08331473
42.33438457,-71.09530194
42.33718702,-71.06833431
42.3415979,-71.07156645
42.35027535,-71.1280518
42.31598038,-71.08306358
42.33053201,-71.04213343
42.33288414,-71.08105019
42.31750625,-71.06965197
42.362032,-71.05668
42.31695502,-71.09716608
42.31237079,-71.08514729
42.31579391,-71.05361238
42.28377724,-71.08717899
42.2354439,-71.12531451
42.29640288,-71.08046473
42.29498597,-71.08108433
42.33545715,-71.06485918
42.3561752,-71.14909672
42.36096452,-71.11765003
42.35033464,-71.08470876
42.28517919,-71.12609977
42.36473201,-71.13541496
42.35015875,-71.0597332
42.27291236,-71.17097639
42.33724743,-71.05538551
42.26246894,-71.10858711
42.30606033,-71.08444668
42.36660622,-71.06834716
42.30100909,-71.04886713
42.38345043,-71.07327638
42.30137316,-71.06589906
42.3148516,-71.06586844
42.3313623,-71.0707174
42.30882967,-71.06424467
42.28069502,-71.15816896
42.34404274,-71.06205809
42.34134171,-71.05476276
42.301292,-71.0857354
42.36154672,-71.14577056
42.30604707,-71.07820885
42.32889214,-71.08513322
42.35501919,-71.1183353
42.3045914,-71.08166585
42.32615356,-71.07531359
42.32940441,-71.06046918
42.38374926,-71.07677717
42.32142749,-71.05238117
42.33829128,-71.10236057
42.35756271,-71.06087276
42.33362614,-71.07336417
42.30832363,-71.08317651
42.30011777,-71.06705011
42.31695502,-71.09716608
42.36264391,-71.13944296
42.30082845,-71.11293398
42.38046025,-71.02436908
42.38307167,-71.02117037
42.32523193,-71.07491595
42.38603619,-71.00565302
42.27993803,-71.1188733
42.33256643,-71.10024778
42.35242734,-71.0680148
42.29133309,-71.13159979
42.37120634,-71.03897637
42.34946628,-71.10122449
42.33254716,-71.0721242
42.30920146,-71.07396169
42.33890916,-71.07363518
42.32725973,-71.10200054
42.33362614,-71.07336417
42.33816145,-71.03548938
42.34681217,-71.10466424
42.30079293,-71.06000446
42.33805635,-71.04160714
42.35704619,-71.05133815
42.31138549,-71.08113966
42.30472669,-71.08468311
42.35544933,-71.05727948
42.39026725,-70.99677273
42.35623106,-71.06942855
42.35175524,-71.12030792
42.35126745,-71.07304599
42.30595791,-71.07857103
42.35206881,-71.07343828
42.35860061,-71.1372604
42.37115433,-71.03901892
42.27780663,-71.10764775
42.3657307,-71.06061003
42.28429864,-71.09154343
42.29823517,-71.05704215
42.35704619,-71.05133815
42.31551745,-71.09355352
